loyalty_number,province,gender,education,salary,marital_status,loyalty_card,customer_lifetime_value,enrollment_type,total_flights,engagement_status,lifespan,enrollment_date
732813,Ontario,Male,Bachelor,57587.0,Divorced,Aurora,16979.8,Standard,43,Engaged,4,2014-09-01
732862,Quebec,Male,Bachelor,84264.0,Single,Star,2476.59,Standard,0,Disengaged,6,2012-04-01
732863,Ontario,Male,Bachelor,69232.0,Married,Star,11772.79,Standard,33,Engaged,3,2015-01-01
733046,British Columbia,Male,College,66801.5,Married,Nova,4455.84,Standard,29,Engaged,5,2013-04-01
733096,British Columbia,Female,Bachelor,60450.0,Married,Aurora,12521.42,Standard,32,Engaged,6,2012-08-01
733181,Ontario,Female,Bachelor,83318.0,Divorced,Aurora,8293.48,Standard,44,Engaged,2,2016-06-01
733324,Alberta,Female,Bachelor,58725.0,Married,Star,2725.36,Standard,28,Engaged,2,2016-03-01
733350,New Brunswick,Male,Bachelor,55321.0,Married,Star,2710.81,Standard,55,Engaged,6,2012-11-01
733370,Ontario,Male,Bachelor,69098.0,Married,Aurora,8092.88,Standard,51,Engaged,4,2014-10-01
733497,Quebec,Male,Bachelor,75537.0,Divorced,Star,9156.32,2018 Promotion,51,Engaged,0,2018-03-01
733515,British Columbia,Male,Bachelor,47715.0,Divorced,Nova,3096.51,Standard,8,Disengaged,0,2018-07-01
733582,Quebec,Female,Bachelor,71428.0,Married,Star,2734.44,Standard,32,Engaged,2,2016-12-01
733601,Ontario,Male,College,66801.5,Divorced,Nova,4637.54,Standard,6,Disengaged,0,2018-09-01
733603,Ontario,Female,Bachelor,103066.0,Divorced,Star,8323.07,Standard,26,Engaged,4,2014-02-01
733608,British Columbia,Male,Bachelor,93261.0,Married,Nova,8717.05,Standard,31,Engaged,3,2015-06-01
733627,Alberta,Male,Bachelor,86009.0,Married,Star,2553.67,Standard,27,Engaged,1,2017-07-01
733658,Alberta,Male,College,66801.5,Divorced,Nova,4605.27,Standard,50,Engaged,1,2017-01-01
733693,Quebec,Female,Bachelor,73734.0,Married,Aurora,5121.84,Standard,41,Engaged,5,2013-12-01
733728,Quebec,Female,Bachelor,56917.0,Married,Aurora,12519.8,Standard,44,Engaged,0,2018-06-01
733746,Quebec,Female,College,67178.0,Married,Aurora,5171.27,Standard,30,Engaged,2,2016-10-01
733889,Manitoba,Male,Bachelor,82891.0,Married,Star,7536.07,Standard,46,Engaged,3,2015-04-01
733903,Ontario,Male,Bachelor,68856.0,Married,Star,27542.37,Standard,28,Engaged,2,2016-07-01
733906,British Columbia,Male,Bachelor,58511.0,Married,Star,5363.08,Standard,46,Engaged,3,2015-05-01
733907,British Columbia,Male,Bachelor,54729.0,Single,Nova,14244.73,Standard,6,Disengaged,0,2018-10-01
734035,Ontario,Female,Doctor,206024.0,Married,Aurora,5110.76,Standard,38,Engaged,5,2013-12-01
734077,British Columbia,Female,Bachelor,55110.0,Divorced,Star,2420.71,Standard,35,Engaged,4,2014-01-01
734192,Newfoundland,Male,High School or Below,65673.0,Single,Star,4605.04,Standard,34,Engaged,2,2016-01-01
734224,Quebec,Male,Bachelor,46754.0,Married,Nova,9079.82,2018 Promotion,80,Engaged,0,2018-02-01
734226,Alberta,Female,Bachelor,61177.0,Divorced,Star,8286.96,Standard,20,Disengaged,6,2012-09-01
734307,British Columbia,Male,Bachelor,80447.0,Single,Aurora,5454.59,Standard,56,Engaged,4,2014-12-01
734458,New Brunswick,Male,Bachelor,50482.0,Married,Star,2555.52,Standard,19,Disengaged,1,2017-02-01
734459,Ontario,Male,Bachelor,60773.0,Married,Aurora,7993.0,Standard,36,Engaged,3,2015-11-01
734490,Alberta,Female,Bachelor,67671.0,Married,Star,2436.88,Standard,44,Engaged,4,2014-02-01
734647,Saskatchewan,Male,Bachelor,46303.0,Married,Nova,11280.73,2018 Promotion,69,Engaged,0,2018-04-01
734727,Quebec,Female,College,67178.0,Single,Aurora,6778.84,Standard,46,Engaged,3,2015-07-01
734752,Ontario,Female,Bachelor,81643.0,Married,Nova,8852.69,Standard,25,Engaged,4,2014-11-01
734791,British Columbia,Female,College,67178.0,Married,Aurora,11196.46,2018 Promotion,62,Engaged,0,2018-02-01
734801,Ontario,Male,College,66801.5,Married,Nova,3567.5,Standard,43,Engaged,2,2016-06-01
734824,British Columbia,Male,College,66801.5,Married,Star,5009.81,Standard,46,Engaged,2,2016-04-01
734880,Ontario,Male,Doctor,150904.0,Divorced,Star,3593.13,Standard,41,Engaged,5,2013-07-01
734952,Ontario,Female,Bachelor,100613.0,Married,Star,5386.97,Standard,20,Disengaged,1,2017-11-01
735000,Manitoba,Male,College,66801.5,Married,Nova,9538.77,2018 Promotion,50,Engaged,0,2018-03-01
735038,Quebec,Female,College,67178.0,Single,Nova,19045.5,Standard,60,Engaged,4,2014-07-01
735263,British Columbia,Female,College,67178.0,Single,Nova,18892.2,Standard,38,Engaged,2,2016-05-01
735266,British Columbia,Male,Bachelor,74123.0,Divorced,Nova,5979.72,Standard,51,Engaged,3,2015-12-01
735304,Alberta,Female,Master,128118.0,Married,Star,3873.65,Standard,29,Engaged,2,2016-12-01
735341,Quebec,Female,College,67178.0,Single,Star,10461.58,Standard,37,Engaged,2,2016-01-01
735515,Ontario,Male,Bachelor,66177.0,Married,Star,8902.74,Standard,27,Engaged,6,2012-12-01
735605,Quebec,Male,Bachelor,66499.0,Married,Star,6636.86,2018 Promotion,40,Engaged,0,2018-03-01
735627,British Columbia,Male,Bachelor,60366.0,Single,Nova,2779.85,Standard,33,Engaged,2,2016-08-01
735666,British Columbia,Male,Bachelor,48278.0,Married,Aurora,8835.16,Standard,44,Engaged,5,2013-08-01
735676,Alberta,Female,Bachelor,62028.0,Married,Nova,8665.96,Standard,23,Engaged,1,2017-07-01
735770,Ontario,Female,Bachelor,94479.0,Married,Aurora,6006.21,Standard,37,Engaged,1,2017-08-01
735790,British Columbia,Male,Bachelor,70631.0,Divorced,Star,7325.89,Standard,49,Engaged,2,2016-04-01
735846,Ontario,Male,Bachelor,95318.0,Married,Star,4109.79,Standard,40,Engaged,6,2012-08-01
735964,British Columbia,Female,Bachelor,97825.0,Married,Nova,2861.72,Standard,30,Engaged,5,2013-10-01
735966,British Columbia,Male,High School or Below,70078.0,Married,Star,2311.38,Standard,15,Disengaged,1,2017-09-01
736004,Ontario,Male,Bachelor,46831.0,Married,Aurora,6047.03,Standard,10,Disengaged,0,2018-05-01
736109,Alberta,Male,Bachelor,67827.0,Married,Star,7704.25,Standard,47,Engaged,4,2014-05-01
736219,British Columbia,Female,College,67178.0,Single,Star,15725.25,Standard,1,Disengaged,0,2018-11-01
736220,Ontario,Male,High School or Below,50636.0,Married,Nova,21480.82,Standard,5,Disengaged,0,2018-11-01
736258,Ontario,Male,College,66801.5,Married,Star,3123.08,Standard,3,Disengaged,0,2018-10-01
736389,Prince Edward Island,Female,Bachelor,82894.0,Divorced,Nova,5021.69,Standard,29,Engaged,4,2014-08-01
736414,Quebec,Male,College,66801.5,Divorced,Star,2352.37,Standard,38,Engaged,4,2014-04-01
736459,Ontario,Female,Bachelor,60724.0,Married,Star,5894.91,Standard,30,Engaged,5,2013-03-01
736504,Ontario,Male,Bachelor,55994.0,Married,Aurora,6631.67,Standard,88,Engaged,6,2012-09-01
736518,Quebec,Female,Bachelor,83576.0,Single,Nova,7950.57,Standard,38,Engaged,6,2012-07-01
736646,British Columbia,Female,Bachelor,64680.0,Married,Aurora,7285.03,Standard,35,Engaged,2,2016-02-01
736685,Manitoba,Female,Bachelor,90194.0,Married,Aurora,23984.62,Standard,46,Engaged,4,2014-09-01
736813,British Columbia,Male,Bachelor,73864.0,Single,Aurora,5291.4,Standard,2,Disengaged,0,2018-07-01
736829,Ontario,Male,Bachelor,47987.0,Divorced,Nova,3703.93,Standard,29,Engaged,5,2013-03-01
736970,Ontario,Female,College,67178.0,Single,Star,2383.73,Standard,29,Engaged,3,2015-02-01
737027,British Columbia,Female,Bachelor,78033.0,Married,Nova,49221.43,Standard,0,Disengaged,6,2012-04-01
737451,Quebec,Male,Bachelor,74690.0,Married,Nova,7771.02,Standard,0,Disengaged,6,2012-11-01
737474,Ontario,Male,Bachelor,69822.0,Single,Nova,3517.39,Standard,45,Engaged,5,2013-10-01
737477,Quebec,Male,Bachelor,87799.0,Married,Aurora,9337.9,Standard,40,Engaged,2,2016-07-01
737509,Quebec,Male,College,66801.5,Single,Star,2510.59,Standard,20,Disengaged,1,2017-11-01
737519,Ontario,Male,College,66801.5,Married,Star,7238.5,Standard,43,Engaged,4,2014-07-01
737534,Quebec,Female,Bachelor,62440.0,Married,Aurora,23055.57,Standard,40,Engaged,1,2017-01-01
737542,British Columbia,Male,College,66801.5,Single,Nova,20842.6,Standard,37,Engaged,5,2013-12-01
737602,Ontario,Female,Bachelor,54890.0,Married,Star,11154.68,Standard,9,Disengaged,0,2018-08-01
737604,Quebec,Male,Bachelor,56193.0,Divorced,Star,33473.35,Standard,22,Engaged,6,2012-07-01
737676,British Columbia,Female,College,67178.0,Single,Star,2215.91,Standard,0,Disengaged,0,2018-11-01
737755,Nova Scotia,Male,Bachelor,90671.0,Divorced,Nova,2844.85,Standard,42,Engaged,3,2015-11-01
737756,Alberta,Male,College,66801.5,Single,Star,7984.09,Standard,44,Engaged,4,2014-01-01
737764,Ontario,Female,Bachelor,62633.0,Married,Star,2626.28,Standard,36,Engaged,3,2015-02-01
737791,Ontario,Male,College,66801.5,Single,Star,4722.24,Standard,36,Engaged,4,2014-01-01
737842,Quebec,Female,College,67178.0,Single,Aurora,20579.69,Standard,42,Engaged,5,2013-09-01
737906,Prince Edward Island,Female,Bachelor,77329.0,Divorced,Star,5278.2,Standard,40,Engaged,2,2016-10-01
737940,Quebec,Female,Bachelor,93735.0,Married,Nova,3705.29,Standard,50,Engaged,2,2016-10-01
737949,British Columbia,Female,Bachelor,62108.0,Married,Nova,3087.25,Standard,29,Engaged,1,2017-03-01
738005,Quebec,Female,Bachelor,67471.0,Married,Aurora,5616.85,Standard,50,Engaged,2,2016-11-01
738096,Alberta,Female,Bachelor,56639.0,Single,Aurora,15488.43,Standard,33,Engaged,4,2014-06-01
738141,Quebec,Male,Bachelor,61070.0,Divorced,Aurora,5217.51,Standard,30,Engaged,1,2017-07-01
738204,British Columbia,Female,Bachelor,65076.0,Married,Nova,4954.29,Standard,41,Engaged,2,2016-06-01
738253,Alberta,Male,Bachelor,60519.0,Married,Nova,10481.94,Standard,0,Disengaged,0,2018-11-01
738279,Ontario,Male,High School or Below,58476.0,Married,Nova,8281.74,Standard,42,Engaged,2,2016-05-01
738320,Alberta,Male,College,66801.5,Single,Star,2310.88,Standard,32,Engaged,6,2012-11-01
738332,British Columbia,Male,Bachelor,81006.0,Married,Nova,5469.54,Standard,50,Engaged,2,2016-08-01
738427,British Columbia,Female,Doctor,192498.0,Married,Aurora,4983.18,Standard,49,Engaged,1,2017-01-01
738431,Nova Scotia,Male,High School or Below,75586.0,Single,Nova,18745.4,Standard,36,Engaged,4,2014-02-01
738432,Ontario,Female,Bachelor,53939.0,Married,Aurora,6262.66,Standard,45,Engaged,2,2016-11-01
738435,Alberta,Female,Bachelor,99667.0,Single,Star,3764.47,Standard,33,Engaged,4,2014-04-01
738459,British Columbia,Male,Bachelor,66226.0,Married,Star,2580.85,Standard,27,Engaged,2,2016-01-01
738467,Ontario,Male,College,66801.5,Divorced,Nova,3451.1,Standard,49,Engaged,5,2013-11-01
738567,New Brunswick,Male,Bachelor,61554.0,Divorced,Star,2728.84,Standard,68,Engaged,0,2018-10-01
738597,Ontario,Male,Bachelor,96814.0,Married,Star,3963.39,Standard,24,Engaged,2,2016-02-01
738651,Alberta,Male,High School or Below,57746.0,Married,Nova,9034.31,Standard,21,Engaged,1,2017-08-01
738652,New Brunswick,Female,Bachelor,62551.0,Married,Nova,5619.65,Standard,43,Engaged,2,2016-10-01
738732,Quebec,Male,College,66801.5,Married,Star,2453.34,Standard,24,Engaged,1,2017-11-01
738874,Alberta,Male,Bachelor,72563.0,Divorced,Aurora,7433.82,Standard,15,Disengaged,0,2018-01-01
739005,Saskatchewan,Female,Bachelor,99444.0,Married,Star,2759.98,Standard,46,Engaged,2,2016-08-01
739021,Ontario,Female,College,67178.0,Married,Star,11232.98,Standard,17,Disengaged,1,2017-06-01
739084,Ontario,Male,Bachelor,64001.0,Single,Star,2514.59,Standard,37,Engaged,6,2012-10-01
739138,Quebec,Female,College,67178.0,Single,Star,2630.01,Standard,48,Engaged,2,2016-11-01
739227,Ontario,Female,Bachelor,55327.0,Single,Star,29328.04,Standard,7,Disengaged,0,2018-06-01
739284,Newfoundland,Female,Bachelor,74474.0,Married,Star,8104.43,Standard,46,Engaged,5,2013-07-01
739345,British Columbia,Female,Bachelor,64864.0,Married,Star,23207.27,Standard,29,Engaged,4,2014-08-01
739352,New Brunswick,Female,College,67178.0,Single,Nova,18898.33,Standard,29,Engaged,5,2013-10-01
739513,Quebec,Male,College,66801.5,Single,Nova,9031.21,2018 Promotion,58,Engaged,0,2018-04-01
739617,Ontario,Male,College,66801.5,Single,Star,11814.48,Standard,24,Engaged,0,2018-01-01
739684,British Columbia,Female,Bachelor,57835.0,Married,Nova,7992.78,Standard,12,Disengaged,0,2018-07-01
739767,Alberta,Female,Bachelor,92796.0,Divorced,Star,8733.53,Standard,1,Disengaged,0,2018-11-01
739781,Quebec,Female,College,67178.0,Married,Star,29037.48,Standard,39,Engaged,5,2013-04-01
739808,Newfoundland,Female,College,67178.0,Divorced,Aurora,14635.45,Standard,43,Engaged,3,2015-11-01
739820,British Columbia,Female,Bachelor,75555.0,Married,Nova,5562.46,Standard,38,Engaged,6,2012-09-01
739933,Ontario,Male,Bachelor,83138.0,Married,Star,4794.12,Standard,36,Engaged,6,2012-05-01
740025,British Columbia,Male,Bachelor,61813.0,Married,Nova,12731.95,Standard,49,Engaged,4,2014-07-01
740063,New Brunswick,Female,Bachelor,56780.0,Single,Aurora,29676.81,Standard,48,Engaged,3,2015-01-01
740083,British Columbia,Female,Bachelor,85831.0,Married,Aurora,24338.51,Standard,24,Engaged,6,2012-11-01
740090,Ontario,Female,Bachelor,57510.0,Single,Star,2574.02,Standard,32,Engaged,3,2015-04-01
740105,British Columbia,Female,Bachelor,85808.0,Married,Star,10280.81,Standard,34,Engaged,5,2013-05-01
740326,British Columbia,Female,Doctor,250253.0,Divorced,Nova,8509.85,Standard,1,Disengaged,0,2018-10-01
740407,Ontario,Female,Bachelor,48669.0,Married,Nova,6928.6,Standard,9,Disengaged,0,2018-09-01
740422,Ontario,Female,College,67178.0,Divorced,Star,29412.29,Standard,40,Engaged,5,2013-06-01
740577,Ontario,Female,Bachelor,95423.0,Married,Nova,11820.11,Standard,23,Engaged,6,2012-11-01
740603,Ontario,Male,Bachelor,50491.0,Married,Nova,5878.45,Standard,27,Engaged,1,2017-07-01
740608,Yukon,Female,Master,123546.0,Divorced,Star,6913.57,Standard,32,Engaged,3,2015-12-01
740703,Ontario,Female,Bachelor,57341.0,Divorced,Star,2437.08,Standard,37,Engaged,4,2014-11-01
740754,British Columbia,Male,Bachelor,57234.0,Married,Aurora,10834.87,Standard,20,Disengaged,1,2017-08-01
740762,Ontario,Male,Bachelor,97502.0,Married,Star,4719.45,Standard,57,Engaged,3,2015-11-01
740763,Nova Scotia,Female,Bachelor,46580.0,Married,Aurora,17085.41,Standard,26,Engaged,2,2016-01-01
740814,Ontario,Male,Bachelor,97333.0,Married,Star,6298.18,Standard,33,Engaged,3,2015-07-01
740918,Quebec,Male,Bachelor,54659.0,Single,Star,2482.2,Standard,43,Engaged,0,2018-06-01
740992,Ontario,Female,Bachelor,63863.0,Married,Star,5329.08,Standard,54,Engaged,4,2014-04-01
741031,British Columbia,Female,Bachelor,61070.0,Divorced,Nova,5217.51,Standard,48,Engaged,4,2014-11-01
741138,Ontario,Male,Bachelor,49624.0,Single,Nova,24709.6,Standard,28,Engaged,1,2017-06-01
741244,Manitoba,Female,Bachelor,85761.0,Married,Aurora,13110.55,Standard,11,Disengaged,0,2018-08-01
741313,Manitoba,Female,Bachelor,83513.0,Married,Aurora,5794.57,Standard,43,Engaged,4,2014-03-01
741384,Quebec,Male,Bachelor,60201.0,Married,Star,2487.65,Standard,0,Disengaged,0,2018-11-01
741421,Alberta,Female,College,67178.0,Married,Star,8002.31,Standard,35,Engaged,4,2014-10-01
741422,Quebec,Male,College,66801.5,Single,Nova,7495.68,Standard,31,Engaged,5,2013-01-01
741428,Ontario,Male,Bachelor,61302.0,Married,Nova,4883.34,Standard,29,Engaged,1,2017-06-01
741483,Alberta,Female,Bachelor,97789.0,Married,Nova,4528.74,Standard,34,Engaged,3,2015-01-01
741657,Ontario,Female,College,67178.0,Single,Aurora,7542.71,Standard,0,Disengaged,6,2012-08-01
741677,British Columbia,Male,College,66801.5,Single,Nova,2987.95,Standard,43,Engaged,2,2016-07-01
741700,Alberta,Female,College,67178.0,Single,Nova,5435.77,Standard,20,Disengaged,6,2012-09-01
741801,Manitoba,Female,Doctor,106536.0,Single,Star,24186.24,Standard,29,Engaged,6,2012-10-01
741842,Ontario,Male,Bachelor,66746.0,Married,Nova,5484.59,Standard,34,Engaged,6,2012-07-01
741892,Ontario,Male,Doctor,220729.0,Divorced,Star,5714.17,Standard,37,Engaged,1,2017-05-01
741926,Ontario,Male,College,66801.5,Single,Star,29706.78,Standard,0,Disengaged,0,2018-10-01
742002,Ontario,Female,College,67178.0,Single,Star,3915.8,Standard,28,Engaged,2,2016-05-01
742009,Ontario,Female,Bachelor,74612.0,Married,Aurora,15265.81,Standard,52,Engaged,5,2013-06-01
742062,British Columbia,Female,Bachelor,48178.0,Single,Star,4876.32,Standard,32,Engaged,3,2015-02-01
742064,Ontario,Female,College,67178.0,Single,Star,2600.64,Standard,18,Disengaged,0,2018-01-01
742281,Ontario,Female,Doctor,187495.0,Married,Aurora,11714.78,Standard,38,Engaged,6,2012-12-01
742319,Ontario,Female,Bachelor,67271.0,Married,Star,5012.08,Standard,36,Engaged,1,2017-07-01
742356,Ontario,Female,College,67178.0,Single,Aurora,5936.01,Standard,0,Disengaged,6,2012-04-01
742359,British Columbia,Female,Bachelor,52577.0,Single,Nova,3536.43,Standard,14,Disengaged,0,2018-06-01
742493,New Brunswick,Male,Bachelor,59181.0,Divorced,Nova,3499.14,Standard,41,Engaged,5,2013-11-01
742509,Quebec,Female,High School or Below,54228.0,Divorced,Star,2506.26,Standard,45,Engaged,4,2014-07-01
742612,Ontario,Male,College,66801.5,Single,Aurora,5303.76,Standard,36,Engaged,2,2016-08-01
742666,Ontario,Female,College,67178.0,Married,Nova,17771.55,Standard,3,Disengaged,0,2018-10-01
742669,British Columbia,Female,Bachelor,70242.0,Married,Star,5659.14,Standard,51,Engaged,5,2013-08-01
742732,British Columbia,Male,Bachelor,67358.0,Married,Star,20230.97,Standard,37,Engaged,5,2013-10-01
742749,British Columbia,Female,Bachelor,65530.0,Single,Star,2404.46,Standard,45,Engaged,6,2012-07-01
742822,Ontario,Female,Doctor,250152.0,Married,Aurora,8533.83,Standard,21,Engaged,1,2017-08-01
742854,British Columbia,Female,College,67178.0,Married,Star,4762.82,Standard,23,Engaged,1,2017-08-01
742886,Ontario,Female,Bachelor,83378.0,Married,Star,4528.5,Standard,36,Engaged,3,2015-04-01
743001,British Columbia,Female,Bachelor,79533.0,Married,Star,4111.89,Standard,29,Engaged,1,2017-05-01
743018,British Columbia,Female,Bachelor,80224.0,Married,Star,2778.32,Standard,34,Engaged,2,2016-02-01
743121,Ontario,Female,Bachelor,93541.0,Married,Nova,3934.71,Standard,25,Engaged,5,2013-02-01
743241,Manitoba,Female,Master,128118.0,Married,Nova,3873.65,Standard,40,Engaged,2,2016-01-01
743256,Quebec,Female,Bachelor,69227.0,Married,Nova,7842.38,Standard,36,Engaged,5,2013-03-01
743263,British Columbia,Male,Bachelor,91792.0,Married,Star,5207.99,Standard,50,Engaged,2,2016-07-01
743335,British Columbia,Male,College,66801.5,Married,Nova,7212.52,Standard,1,Disengaged,0,2018-09-01
743510,British Columbia,Male,College,66801.5,Single,Star,4196.65,Standard,32,Engaged,2,2016-05-01
743610,Alberta,Male,Bachelor,64001.0,Single,Star,2514.59,Standard,37,Engaged,6,2012-10-01
743734,British Columbia,Male,Bachelor,92025.0,Single,Nova,7531.7,Standard,47,Engaged,5,2013-11-01
743766,Quebec,Female,Bachelor,52939.0,Single,Star,8716.37,2018 Promotion,54,Engaged,0,2018-02-01
743768,Saskatchewan,Female,Bachelor,100510.0,Divorced,Aurora,5146.9,Standard,36,Engaged,2,2016-07-01
743798,Ontario,Male,College,66801.5,Single,Aurora,9031.21,Standard,38,Engaged,3,2015-12-01
743835,British Columbia,Female,College,67178.0,Married,Nova,8426.06,Standard,49,Engaged,5,2013-03-01
743849,Quebec,Female,Bachelor,78030.0,Married,Star,2405.62,Standard,34,Engaged,5,2013-07-01
743879,British Columbia,Female,High School or Below,78644.0,Divorced,Nova,4770.74,Standard,42,Engaged,2,2016-07-01
744117,Ontario,Male,Bachelor,102379.0,Divorced,Aurora,7519.13,Standard,22,Engaged,1,2017-11-01
744135,British Columbia,Female,Bachelor,85944.0,Married,Nova,2935.99,Standard,30,Engaged,2,2016-12-01
744138,Ontario,Female,Bachelor,98765.0,Divorced,Star,2864.54,Standard,37,Engaged,3,2015-02-01
744181,British Columbia,Male,College,66801.5,Single,Aurora,35984.1,Standard,15,Disengaged,0,2018-01-01
744204,Alberta,Female,Bachelor,66856.0,Married,Nova,10552.17,Standard,53,Engaged,4,2014-11-01
744228,Quebec,Female,Bachelor,53724.0,Single,Star,10960.94,Standard,3,Disengaged,0,2018-10-01
744234,Ontario,Male,College,66801.5,Single,Star,6732.97,Standard,27,Engaged,3,2015-07-01
744320,British Columbia,Female,Doctor,261788.0,Married,Star,10215.78,2018 Promotion,75,Engaged,0,2018-02-01
744406,Quebec,Female,Bachelor,52489.0,Married,Star,5497.66,2018 Promotion,56,Engaged,0,2018-03-01
744528,British Columbia,Female,Bachelor,103651.0,Single,Nova,8923.15,Standard,41,Engaged,3,2015-12-01
744567,Ontario,Female,Bachelor,87289.0,Married,Nova,2927.07,Standard,34,Engaged,2,2016-07-01
744608,Quebec,Male,Bachelor,76477.0,Married,Star,8932.32,Standard,34,Engaged,5,2013-08-01
744612,Quebec,Female,Bachelor,82463.0,Married,Aurora,11085.88,Standard,25,Engaged,3,2015-09-01
744675,Ontario,Female,Bachelor,60757.0,Married,Star,4521.19,Standard,39,Engaged,3,2015-02-01
744698,Ontario,Male,Bachelor,50663.0,Married,Star,4929.55,2018 Promotion,37,Engaged,0,2018-02-01
744711,British Columbia,Female,College,67178.0,Single,Aurora,8150.57,2018 Promotion,65,Engaged,0,2018-04-01
